Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,source_file,Date,Unnamed: 15,Unnamed: 16,Unnamed: 17
,,"      CENTRAL ELECTRICITY AUTHORITY 
,Gas Liquid,25028.20899999999,9672.844,,111.765,6829.585,12126.069,19067.419,76.18,5960.78999999999,4596.6,4504.668000000001,75.57166080335003,17.998363366711544,dgr16-2023-11-25.xls,2023-11-25,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2023-11-25.xls,2023-11-25,,,
,Total  THERMAL,239062.91,15463.844,800,16782.765,23849.085,19217.069,59848.919,25.03479899914211,179213.99099999998,174172.79499999995,158826.07895,88.62370513806593,66.43693869115874,dgr16-2023-11-25.xls,2023-11-25,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2023-11-25.xls,2023-11-25,,,
, Nuclear,7480,700,,540,760,0,1300,17.38,6180,6266.09,5545.48965,89.73284223300972,74.1375621657754,dgr16-2023-11-25.xls,2023-11-25,,,
,Total  NUCLEAR,7480,700,,540,760,0,1300,17.379679144385026,6180,6266.09,5545.48965,89.73284223300972,74.1375621657754,dgr16-2023-11-25.xls,2023-11-25,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2023-11-25.xls,2023-11-25,,,
, Hydro,46850.16999999999,886.8,,3142.5,1823.8,5647.8,10614.1,22.66,36236.06999999999,28215.029999999995,27932.879699999994,77.0858420904916,59.62172538541483,dgr16-2023-11-25.xls,2023-11-25,,,
,Total  HYDRO,46850.16999999999,886.8,,3142.5,1823.8,5647.8,10614.1,22.65541405719553,36236.06999999999,28215.029999999995,27932.879699999994,77.0858420904916,59.62172538541483,dgr16-2023-11-25.xls,2023-11-25,,,
,Total,293393.08,17050.644,800,20465.265,26432.885,24864.869,71763.019,24.459683575359037,221630.061,208653.91499999995,192304.4483,86.76821521066134,65.54498432614702,dgr16-2023-11-25.xls,2023-11-25,,,
,,,,,,,,,,,,,,,dgr16-2023-11-25.xls,2023-11-25,,,
,https://npp.gov.in   2023/11/28 17:55:27,,,,,,,,,,,,PAGE 1,,dgr16-2023-11-25.xls,2023-11-25,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2023-11-26.xls,2023-11-26,,,
,,,,,,,,,,,,,,,dgr16-2023-11-26.xls,2023-11-26,,,
,,Details Of Capacity (mw) Utilization For Power Generation  26-Nov-2023,,,,,,,,,,,,,dgr16-2023-11-26.xls,2023-11-26,,,
,Particulars,Monitored Capacity(MW) ( As on 26-Nov-2023),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2023-11-26.xls,2023-11-26,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2023-11-26.xls,2023-11-26,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2023-11-26.xls,2023-11-26,,,
,Coal,206825.5,5751,800,15821,15869.5,8528.5,40219,19.45,166606.5,158864.21299999996,144566.43382999997,86.77118469567512,69.8977804139238,dgr16-2023-11-26.xls,2023-11-26,,,
,Lignite,6620,250,,460,1490,0,1950,29.46,4670,4696.92,4274.1972000000005,91.5245653104925,64.56491238670695,dgr16-2023-11-26.xls,2023-11-26,,,
,Gas Liquid,25028.20899999999,9672.844,,111.765,7320.085,12126.069,19557.919,78.14,5470.28999999999,2353.29,2306.2242,42.159084801719914,9.214499527313365,dgr16-2023-11-26.xls,2023-11-26,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2023-11-26.xls,2023-11-26,,,
,Total  THERMAL,239062.91,15673.844,800,16392.765,24679.585,20654.569,61726.919,25.820366279319533,177335.99099999998,166015.47299999997,151245.88422999997,85.2877542664196,63.266143723424086,dgr16-2023-11-26.xls,2023-11-26,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2023-11-26.xls,2023-11-26,,,
, Nuclear,7480,700,,540,760,0,1300,17.38,6180,6268.7300000000005,5547.826050000001,89.77064805825243,74.16879745989306,dgr16-2023-11-26.xls,2023-11-26,,,
,Total  NUCLEAR,7480,700,,540,760,0,1300,17.379679144385026,6180,6268.7300000000005,5547.826050000001,89.77064805825243,74.16879745989306,dgr16-2023-11-26.xls,2023-11-26,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2023-11-26.xls,2023-11-26,,,
, Hydro,46850.16999999999,886.8,,3207.5,1816.3,6732.8,11756.6,25.09,35093.56999999999,24894.64,24645.6936,70.22851650601521,52.60534508199224,dgr16-2023-11-26.xls,2023-11-26,,,
,Total  HYDRO,46850.16999999999,886.8,,3207.5,1816.3,6732.8,11756.6,25.094039146496165,35093.56999999999,24894.64,24645.6936,70.22851650601521,52.60534508199224,dgr16-2023-11-26.xls,2023-11-26,,,
,Total,293393.08,17260.644,800,20140.265,27255.885,27387.369,74783.519,25.489189792751755,218609.561,197178.843,181439.40387999997,82.99701213891554,61.84174619251414,dgr16-2023-11-26.xls,2023-11-26,,,
,,,,,,,,,,,,,,,dgr16-2023-11-26.xls,2023-11-26,,,
,https://npp.gov.in   2023/11/29 11:58:13,,,,,,,,,,,,PAGE 1,,dgr16-2023-11-26.xls,2023-11-26,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2023-11-27.xls,2023-11-27,,,
,,,,,,,,,,,,,,,dgr16-2023-11-27.xls,2023-11-27,,,
,,Details Of Capacity (mw) Utilization For Power Generation  27-Nov-2023,,,,,,,,,,,,,dgr16-2023-11-27.xls,2023-11-27,,,
,Particulars,Monitored Capacity(MW) ( As on 27-Nov-2023),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2023-11-27.xls,2023-11-27,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2023-11-27.xls,2023-11-27,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2023-11-27.xls,2023-11-27,,,
,Coal,206825.5,5751,800,15821,19402,9646,44869,21.69,161956.5,159978.67000000007,145580.58970000007,89.88869832331525,70.38812414329958,dgr16-2023-11-27.xls,2023-11-27,,,
,Lignite,6620,250,,460,1665,0,2125,32.1,4495,4636.383,4219.1085299999995,93.86225873192436,63.73275725075528,dgr16-2023-11-27.xls,2023-11-27,,,
,Gas Liquid,25028.20899999999,9672.844,,111.765,6973.735,12102.534,19188.034,76.67,5840.174999999992,2435.87,2387.1526,40.87467584447389,9.53784827352209,dgr16-2023-11-27.xls,2023-11-27,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2023-11-27.xls,2023-11-27,,,
,Total  THERMAL,239062.91,15673.844,800,16392.765,28040.735,21748.534,66182.034,27.68394059956854,172880.876,167151.97300000006,152285.87983000008,88.08717502680868,63.701173816548994,dgr16-2023-11-27.xls,2023-11-27,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2023-11-27.xls,2023-11-27,,,
, Nuclear,7480,700,,540,760,0,1300,17.38,6180,6266.070000000001,5545.471950000001,89.73255582524273,74.13732553475937,dgr16-2023-11-27.xls,2023-11-27,,,
,Total  NUCLEAR,7480,700,,540,760,0,1300,17.379679144385026,6180,6266.070000000001,5545.471950000001,89.73255582524273,74.13732553475937,dgr16-2023-11-27.xls,2023-11-27,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2023-11-27.xls,2023-11-27,,,
, Hydro,46850.16999999999,886.8,,3607.5,1786.3,6423.099999999999,11816.9,25.22,35033.26999999999,27301.96,27028.9404,77.15220531797348,57.692299515668786,dgr16-2023-11-27.xls,2023-11-27,,,
,Total  HYDRO,46850.16999999999,886.8,,3607.5,1786.3,6423.099999999999,11816.9,25.222747324075883,35033.26999999999,27301.96,27028.9404,77.15220531797348,57.692299515668786,dgr16-2023-11-27.xls,2023-11-27,,,
,Total,293393.08,17260.644,800,20540.265,30587.035,28171.634,79298.934,27.02822234253105,214094.14599999998,200720.00300000006,184860.29218000008,86.34532780732832,63.00772062517632,dgr16-2023-11-27.xls,2023-11-27,,,
,,,,,,,,,,,,,,,dgr16-2023-11-27.xls,2023-11-27,,,
,https://npp.gov.in   2023/11/29 16:19:17,,,,,,,,,,,,PAGE 1,,dgr16-2023-11-27.xls,2023-11-27,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2023-11-28.xls,2023-11-28,,,
,,,,,,,,,,,,,,,dgr16-2023-11-28.xls,2023-11-28,,,
,,Details Of Capacity (mw) Utilization For Power Generation  28-Nov-2023,,,,,,,,,,,,,dgr16-2023-11-28.xls,2023-11-28,,,
,Particulars,Monitored Capacity(MW) ( As on 28-Nov-2023),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2023-11-28.xls,2023-11-28,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2023-11-28.xls,2023-11-28,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2023-11-28.xls,2023-11-28,,,
,Coal,206825.5,5751,800,15100,18477,8941,42518,20.56,164307.5,159353.32900000003,145011.52939000004,88.25618391735011,70.1129838390334,dgr16-2023-11-28.xls,2023-11-28,,,
,Lignite,6620,250,,460,1165,0,1625,24.55,4995,4519.939,4113.144490000001,82.34523503503505,62.132091993957715,dgr16-2023-11-28.xls,2023-11-28,,,
,Gas Liquid,25028.20899999999,9672.844,,101.8,7011.235,12145.999,19259.034,76.95,5769.174999999992,3802.26,3726.2148,64.58834755402646,14.888060108495985,dgr16-2023-11-28.xls,2023-11-28,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2023-11-28.xls,2023-11-28,,,
,Total  THERMAL,239062.91,15673.844,800,15661.8,26653.235,21086.999,63402.034,26.52106677694168,175660.876,167776.57800000004,152949.91768000004,87.07113454221876,63.97894080683617,dgr16-2023-11-28.xls,2023-11-28,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2023-11-28.xls,2023-11-28,,,
, Nuclear,7480,700,,540,760,0,1300,17.38,6180,6277.37,5555.47245,89.89437621359222,74.27102205882353,dgr16-2023-11-28.xls,2023-11-28,,,
,Total  NUCLEAR,7480,700,,540,760,0,1300,17.379679144385026,6180,6277.37,5555.47245,89.89437621359222,74.27102205882353,dgr16-2023-11-28.xls,2023-11-28,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2023-11-28.xls,2023-11-28,,,
, Hydro,46850.16999999999,886.8,,3486.8999999999996,1803.85,6503.099999999999,11793.849999999999,25.17,35056.31999999999,25566.21,25310.547899999998,72.19967155708301,54.02445263272257,dgr16-2023-11-28.xls,2023-11-28,,,
,Total  HYDRO,46850.16999999999,886.8,,3486.8999999999996,1803.85,6503.099999999999,11793.849999999999,25.173547929495243,35056.31999999999,25566.21,25310.547899999998,72.19967155708301,54.02445263272257,dgr16-2023-11-28.xls,2023-11-28,,,
,Total,293393.08,17260.644,800,19688.699999999997,29217.085,27590.099,76495.88399999999,26.072831710959232,216897.196,199620.15800000002,183815.93803000005,84.7479549850889,62.65176330334719,dgr16-2023-11-28.xls,2023-11-28,,,
,,,,,,,,,,,,,,,dgr16-2023-11-28.xls,2023-11-28,,,
,https://npp.gov.in   2023/11/29 16:58:56,,,,,,,,,,,,PAGE 1,,dgr16-2023-11-28.xls,2023-11-28,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2023-11-29.xls,2023-11-29,,,
,,,,,,,,,,,,,,,dgr16-2023-11-29.xls,2023-11-29,,,
,,Details Of Capacity (mw) Utilization For Power Generation  29-Nov-2023,,,,,,,,,,,,,dgr16-2023-11-29.xls,2023-11-29,,,
,Particulars,Monitored Capacity(MW) ( As on 29-Nov-2023),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2023-11-29.xls,2023-11-29,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2023-11-29.xls,2023-11-29,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2023-11-29.xls,2023-11-29,,,
,Coal,206825.5,5751,800,15600,18832,8656,43088,20.83,163737.5,159944.68700000006,145549.66517000005,88.8920773616307,70.37317215237002,dgr16-2023-11-29.xls,2023-11-29,,,
,Lignite,6620,250,,460,1510,0,1970,29.76,4650,4314.858,3926.5207800000003,84.4413070967742,59.313002719033236,dgr16-2023-11-29.xls,2023-11-29,,,
,Gas Liquid,25028.20899999999,9672.844,,101.8,6829.585,12136.034,19067.419,76.18,5960.78999999999,5116.119999999999,5013.797599999999,84.11297160275748,20.032586430774973,dgr16-2023-11-29.xls,2023-11-29,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2023-11-29.xls,2023-11-29,,,
,Total  THERMAL,239062.91,15673.844,800,16161.8,27171.585,20792.034,64125.419,26.823658676287344,174937.49099999998,169476.71500000005,154589.01255000004,88.36814319578875,64.66457408637754,dgr16-2023-11-29.xls,2023-11-29,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2023-11-29.xls,2023-11-29,,,
, Nuclear,7480,700,,540,760,0,1300,17.38,6180,6279.840000000001,5557.658400000001,89.92974757281556,74.30024598930483,dgr16-2023-11-29.xls,2023-11-29,,,
,Total  NUCLEAR,7480,700,,540,760,0,1300,17.379679144385026,6180,6279.840000000001,5557.658400000001,89.92974757281556,74.30024598930483,dgr16-2023-11-29.xls,2023-11-29,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2023-11-29.xls,2023-11-29,,,
, Hydro,46850.16999999999,886.8,,3369.8999999999996,2036.3,6421.9,11828.099999999999,25.25,35022.06999999999,25326.400999999994,25073.136989999995,71.59239014141654,53.51770759849964,dgr16-2023-11-29.xls,2023-11-29,,,
,Total  HYDRO,46850.16999999999,886.8,,3369.8999999999996,2036.3,6421.9,11828.099999999999,25.24665332057493,35022.06999999999,25326.400999999994,25073.136989999995,71.59239014141654,53.51770759849964,dgr16-2023-11-29.xls,2023-11-29,,,
,Total,293393.08,17260.644,800,20071.699999999997,29967.885,27213.934,77253.519,26.33106377287426,216139.561,201082.95600000003,185219.80794000006,85.69454249053466,63.13025785747913,dgr16-2023-11-29.xls,2023-11-29,,,
,,,,,,,,,,,,,,,dgr16-2023-11-29.xls,2023-11-29,,,
,https://npp.gov.in   2023/11/30 16:48:56,,,,,,,,,,,,PAGE 1,,dgr16-2023-11-29.xls,2023-11-29,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2023-11-30.xls,2023-11-30,,,
,,,,,,,,,,,,,,,dgr16-2023-11-30.xls,2023-11-30,,,
,,Details Of Capacity (mw) Utilization For Power Generation  30-Nov-2023,,,,,,,,,,,,,dgr16-2023-11-30.xls,2023-11-30,,,
,Particulars,Monitored Capacity(MW) ( As on 30-Nov-2023),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2023-11-30.xls,2023-11-30,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2023-11-30.xls,2023-11-30,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2023-11-30.xls,2023-11-30,,,
,Coal,206825.5,5751,800,15515,22892,8063.5,46470.5,22.47,160355,160358.626,145926.34966,91.00205772192948,70.55529886788622,dgr16-2023-11-30.xls,2023-11-30,,,
,Lignite,6620,250,,460,1510,0,1970,29.76,4650,3990.433,3631.29403,78.09234473118279,54.85338413897281,dgr16-2023-11-30.xls,2023-11-30,,,
,Gas Liquid,25028.20899999999,9672.844,,202.8,6829.585,12136.034,19168.419,76.59,5859.78999999999,5396.97,5289.0306,90.2597294442294,21.132277583266156,dgr16-2023-11-30.xls,2023-11-30,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2023-11-30.xls,2023-11-30,,,
,Total  THERMAL,239062.91,15673.844,800,16177.8,31231.585,20199.534,67608.919,28.280806504028583,171453.99099999998,169847.07899999997,154945.70329,90.3715932106824,64.81377780016147,dgr16-2023-11-30.xls,2023-11-30,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2023-11-30.xls,2023-11-30,,,
, Nuclear,7480,700,,540,760,0,1300,17.38,6180,6273.83,5552.33955,89.84368203883494,74.22913836898395,dgr16-2023-11-30.xls,2023-11-30,,,
,Total  NUCLEAR,7480,700,,540,760,0,1300,17.379679144385026,6180,6273.83,5552.33955,89.84368203883494,74.22913836898395,dgr16-2023-11-30.xls,2023-11-30,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2023-11-30.xls,2023-11-30,,,
, Hydro,46850.16999999999,901.8,,3459.8999999999996,2536.3,6688.2,12684.4,27.07,34165.76999999999,25699.22000000001,25442.227800000008,74.46701128058878,54.30551863525791,dgr16-2023-11-30.xls,2023-11-30,,,
,Total  HYDRO,46850.16999999999,901.8,,3459.8999999999996,2536.3,6688.2,12684.4,27.074394820765864,34165.76999999999,25699.22000000001,25442.227800000008,74.46701128058878,54.30551863525791,dgr16-2023-11-30.xls,2023-11-30,,,
,Total,293393.08,17275.644,800,20177.699999999997,34527.885,26887.734,81593.31899999999,27.81023976434617,211799.76099999997,201820.12899999996,185940.27064,87.79059511781037,63.37582012500091,dgr16-2023-11-30.xls,2023-11-30,,,
,,,,,,,,,,,,,,,dgr16-2023-11-30.xls,2023-11-30,,,
,https://npp.gov.in   2023/12/01 15:48:39,,,,,,,,,,,,PAGE 1,,dgr16-2023-11-30.xls,2023-11-30,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2023-12-01.xls,2023-12-01,,,
,,,,,,,,,,,,,,,dgr16-2023-12-01.xls,2023-12-01,,,
,,Details Of Capacity (mw) Utilization For Power Generation  01-Dec-2023,,,,,,,,,,,,,dgr16-2023-12-01.xls,2023-12-01,,,
,Particulars,Monitored Capacity(MW) ( As on 01-Dec-2023),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2023-12-01.xls,2023-12-01,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2023-12-01.xls,2023-12-01,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2023-12-01.xls,2023-12-01,,,
,Coal,206825.5,5751,800,16111,25842,8296,50249,24.3,156576.5,158671.375,144390.95125,92.2175110888288,69.81293469615692,dgr16-2023-12-01.xls,2023-12-01,,,
,Lignite,6620,250,,460,1760,0,2220,33.53,4400,3966.411,3609.4340100000004,82.03259113636364,54.52317235649547,dgr16-2023-12-01.xls,2023-12-01,,,
,Gas Liquid,25028.20899999999,9672.844,,240.00000000000003,6829.585,12136.034,19205.619,76.74,5822.589999999993,5110.750000000001,5008.535000000001,86.01902246251251,20.011559756433243,dgr16-2023-12-01.xls,2023-12-01,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2023-12-01.xls,2023-12-01,,,
,Total  THERMAL,239062.91,15673.844,800,16811,34431.585,20432.034,71674.619,29.981488554623553,167388.291,167849.58599999998,153107.94926000002,91.46873317441303,64.04504540666723,dgr16-2023-12-01.xls,2023-12-01,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2023-12-01.xls,2023-12-01,,,
, Nuclear,7480,700,,540,760,0,1300,17.38,6180,6274.78,5553.1803,89.85728640776699,74.24037834224599,dgr16-2023-12-01.xls,2023-12-01,,,
,Total  NUCLEAR,7480,700,,540,760,0,1300,17.379679144385026,6180,6274.78,5553.1803,89.85728640776699,74.24037834224599,dgr16-2023-12-01.xls,2023-12-01,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2023-12-01.xls,2023-12-01,,,
, Hydro,46850.16999999999,901.8,,3464.8999999999996,2536.3,6399.6,12400.8,26.47,34449.369999999995,25818.51,25560.3249,74.19678473075125,54.557592640538985,dgr16-2023-12-01.xls,2023-12-01,,,
,Total  HYDRO,46850.16999999999,901.8,,3464.8999999999996,2536.3,6399.6,12400.8,26.46906083798629,34449.369999999995,25818.51,25560.3249,74.19678473075125,54.557592640538985,dgr16-2023-12-01.xls,2023-12-01,,,
,Total,293393.08,17275.644,800,20815.9,37727.885,26831.634,85375.41900000001,29.099329472937807,208017.661,199942.876,184221.45446000004,88.56048740015399,62.7899793887436,dgr16-2023-12-01.xls,2023-12-01,,,
,,,,,,,,,,,,,,,dgr16-2023-12-01.xls,2023-12-01,,,
,https://npp.gov.in   2023/12/04 16:24:23,,,,,,,,,,,,PAGE 1,,dgr16-2023-12-01.xls,2023-12-01,,,
,,"      CENTRAL ELECTRICITY AUTHORITY 
           G O & D WING 
           OPERATION PERFORMANCE MONITORING DIVISION",,,,,,,,,,,,Subreport 16,dgr16-2023-12-02.xls,2023-12-02,,,
,,,,,,,,,,,,,,,dgr16-2023-12-02.xls,2023-12-02,,,
,,Details Of Capacity (mw) Utilization For Power Generation  02-Dec-2023,,,,,,,,,,,,,dgr16-2023-12-02.xls,2023-12-02,,,
,Particulars,Monitored Capacity(MW) ( As on 02-Dec-2023),Capacity under long outage(MW),New Capacity under stabilization/Completion of balance works,Capacity (MW),,,,Capacity outage as percent of Monitered,Capacity on Line(MW),Sum of Max. Power generated (MW),,Max. Power output as % of,,dgr16-2023-12-02.xls,2023-12-02,,,
,,,,,PM,FO,Others,Total,,,Gross,Net,Capacity on line,Monitered,dgr16-2023-12-02.xls,2023-12-02,,,
,THERMAL,,,,,,,,,,,,,,dgr16-2023-12-02.xls,2023-12-02,,,
,Coal,206825.5,5751,800,16361,27867,7876,52104,25.19,154721.5,154717.24300000002,140792.69113000002,90.99749623032352,68.07317817677222,dgr16-2023-12-02.xls,2023-12-02,,,
,Lignite,6620,250,,460,1510,0,1970,29.76,4650,4208.217000000001,3829.4774700000007,82.3543541935484,57.84709169184291,dgr16-2023-12-02.xls,2023-12-02,,,
,Gas Liquid,25028.20899999999,9672.844,,202.8,6839.55,12136.034,19178.384,76.63,5849.824999999993,4457.27,4368.1246,74.67103032996722,17.4528053525524,dgr16-2023-12-02.xls,2023-12-02,,,
,Diesel,589.201,,,,,,,,589.201,101.05,99.029,16.80733739419994,16.80733739419994,dgr16-2023-12-02.xls,2023-12-02,,,
,Total  THERMAL,239062.91,15673.844,800,17023.8,36216.55,20012.034,73252.38399999999,30.641467553456952,165810.52599999998,163483.78,149089.32220000005,89.91547508871666,62.364053963870866,dgr16-2023-12-02.xls,2023-12-02,,,
,NUCLEAR,,,,,,,,,,,,,,dgr16-2023-12-02.xls,2023-12-02,,,
, Nuclear,7480,700,,540,760,0,1300,17.38,6180,6275.79,5554.07415,89.87175,74.25232820855615,dgr16-2023-12-02.xls,2023-12-02,,,
,Total  NUCLEAR,7480,700,,540,760,0,1300,17.379679144385026,6180,6275.79,5554.07415,89.87175,74.25232820855615,dgr16-2023-12-02.xls,2023-12-02,,,
,HYDRO,,,,,,,,,,,,,,dgr16-2023-12-02.xls,2023-12-02,,,
, Hydro,46850.16999999999,901.8,,3470.8999999999996,1786.3,6865.9,12123.099999999999,25.88,34727.06999999999,24845.551000000003,24597.095490000003,70.82974604537615,52.50161416703506,dgr16-2023-12-02.xls,2023-12-02,,,
,Total  HYDRO,46850.16999999999,901.8,,3470.8999999999996,1786.3,6865.9,12123.099999999999,25.876320192648183,34727.06999999999,24845.551000000003,24597.095490000003,70.82974604537615,52.50161416703506,dgr16-2023-12-02.xls,2023-12-02,,,
